PassengerId,Survived,Pclass,Sex_Encoded,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Age_Z,Fare_Z,SibSp_Z,Parch_Z
743,1,1,0,21.0,2.0,0,65.6344,0,0,-0.665940389957923,2.03048281603878,2.2217042283986337,
744,0,3,1,24.0,1.0,0,16.1,0,1,-0.4174329681573467,-0.38799721895912015,0.8097652358856646,
745,1,3,1,31.0,0.0,0,7.925,0,1,0.16241768271066476,-0.7871354801696694,-0.6021737566273045,
746,0,1,1,54.5,1.0,0,65.6344,0,1,2.109059153481846,2.03048281603878,0.8097652358856646,
747,0,3,1,16.0,1.0,0,20.25,0,1,-1.080119426292217,-0.18537657259535512,0.8097652358856646,
748,1,2,0,30.0,0.0,0,13.0,0,1,0.07958187544380597,-0.5393524005802459,-0.6021737566273045,
749,0,1,1,19.0,1.0,0,53.1,0,1,-0.8316120044916406,1.4185001100672192,0.8097652358856646,
750,0,3,1,31.0,0.0,0,7.75,1,0,0.16241768271066476,-0.7956797242934427,-0.6021737566273045,
751,1,2,0,4.0,1.0,0,23.0,0,1,-2.074149113494522,-0.05110987922177585,0.8097652358856646,
752,1,3,1,6.0,0.0,0,12.475,0,1,-1.9084774989608047,-0.5649851329515656,-0.6021737566273045,
753,0,3,1,33.0,0.0,0,9.5,0,1,0.3280892972443823,-0.7102372830557104,-0.6021737566273045,
754,0,3,1,23.0,0.0,0,7.8958,0,1,-0.5002687754242054,-0.7885611483320362,-0.6021737566273045,
755,1,2,0,48.0,1.0,0,65.0,0,1,1.570626406247264,1.9995087104837985,0.8097652358856646,
756,1,2,1,2.5,1.0,0,14.5,0,1,-2.1984028243948104,-0.4661160223764754,0.8097652358856646,
757,0,3,1,28.0,0.0,0,7.7958,0,1,-0.08608973908991159,-0.7934435735456209,-0.6021737566273045,
758,0,2,1,18.0,0.0,0,11.5,0,1,-0.9144478117584993,-0.6125887787840164,-0.6021737566273045,
759,0,3,1,34.0,0.0,0,8.05,0,1,0.4109251045112411,-0.7810324486526885,-0.6021737566273045,
760,1,1,0,33.0,0.0,0,65.6344,0,1,0.3280892972443823,2.03048281603878,-0.6021737566273045,
761,0,3,1,28.0,0.0,0,14.5,0,1,-0.08608973908991159,-0.4661160223764754,-0.6021737566273045,
762,0,3,1,41.0,0.0,0,7.125,0,1,0.9907757553792526,-0.8261948818783471,-0.6021737566273045,
763,1,3,1,20.0,0.0,0,7.2292,0,0,-0.7487761972247818,-0.8211073948057919,-0.6021737566273045,
764,1,1,0,36.0,1.0,0,65.6344,0,1,0.5765967190449587,2.03048281603878,0.8097652358856646,
765,0,3,1,16.0,0.0,0,7.775,0,1,-1.080119426292217,-0.7944591179900464,-0.6021737566273045,
766,1,1,0,51.0,1.0,0,65.6344,0,1,1.8191338280478402,2.03048281603878,0.8097652358856646,
767,0,1,1,28.0,0.0,0,39.6,0,0,-0.08608973908991159,0.7593727062332846,-0.6021737566273045,
768,0,3,0,30.5,0.0,0,7.75,1,0,0.12099977907723536,-0.7956797242934427,-0.6021737566273045,
769,0,3,1,28.0,1.0,0,24.15,1,0,-0.08608973908991159,0.005038010734448137,0.8097652358856646,
770,0,3,1,32.0,0.0,0,8.3625,0,1,0.24525348997752353,-0.7657748698602364,-0.6021737566273045,
771,0,3,1,24.0,0.0,0,9.5,0,1,-0.4174329681573467,-0.7102372830557104,-0.6021737566273045,
772,0,3,1,48.0,0.0,0,7.8542,0,1,1.570626406247264,-0.7905922372208875,-0.6021737566273045,
773,0,2,0,54.5,0.0,0,10.5,0,1,2.109059153481846,-0.6614130309198635,-0.6021737566273045,
774,0,3,1,28.0,0.0,0,7.225,0,0,-0.08608973908991159,-0.8213124566647625,-0.6021737566273045,
775,1,2,0,54.0,1.0,0,23.0,0,1,2.0676412498484167,-0.05110987922177585,0.8097652358856646,
776,0,3,1,18.0,0.0,0,7.75,0,1,-0.9144478117584993,-0.7956797242934427,-0.6021737566273045,
777,0,3,1,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
778,1,3,0,5.0,0.0,0,12.475,0,1,-1.9913133062276636,-0.5649851329515656,-0.6021737566273045,
779,0,3,1,28.0,0.0,0,7.7375,1,0,-0.08608973908991159,-0.7962900274451408,-0.6021737566273045,
780,1,1,0,43.0,0.0,0,65.6344,0,1,1.15644736991297,2.03048281603878,-0.6021737566273045,
781,1,3,0,13.0,0.0,0,7.2292,0,0,-1.3286268480927932,-0.8211073948057919,-0.6021737566273045,
782,1,1,0,17.0,1.0,0,57.0,0,1,-0.9972836190253581,1.6089146933970224,0.8097652358856646,
783,0,1,1,29.0,0.0,0,30.0,0,1,-0.0032539318230528085,0.2906598857291532,-0.6021737566273045,
784,0,3,1,28.0,1.0,0,23.45,0,1,-0.08608973908991159,-0.029138965760644734,0.8097652358856646,
785,0,3,1,25.0,0.0,0,7.05,0,1,-0.3345971608904879,-0.8298567007885356,-0.6021737566273045,
786,0,3,1,25.0,0.0,0,7.25,0,1,-0.3345971608904879,-0.8200918503613662,-0.6021737566273045,
787,1,3,0,18.0,0.0,0,7.4958,0,1,-0.9144478117584993,-0.8080908491863751,-0.6021737566273045,
788,0,3,1,8.0,2.5,0,29.125,1,0,-1.742805884427087,0.24793866511028706,2.927673724655119,
789,1,3,1,2.5,1.0,0,20.575,0,1,-2.1984028243948104,-0.16950869065120489,0.8097652358856646,
790,0,1,1,46.0,0.0,0,65.6344,0,0,1.4049547917135463,2.03048281603878,-0.6021737566273045,
791,0,3,1,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
792,0,2,1,16.0,0.0,0,26.0,0,1,-1.080119426292217,0.09536287718576517,-0.6021737566273045,
793,0,3,0,28.0,2.5,0,65.6344,0,1,-0.08608973908991159,2.03048281603878,2.927673724655119,
794,0,1,1,28.0,0.0,0,30.6958,0,0,-0.08608973908991159,0.32463180036527545,-0.6021737566273045,
795,0,3,1,25.0,0.0,0,7.8958,0,1,-0.3345971608904879,-0.7885611483320362,-0.6021737566273045,
796,0,2,1,39.0,0.0,0,13.0,0,1,0.825104140845535,-0.5393524005802459,-0.6021737566273045,
797,1,1,0,49.0,0.0,0,25.9292,0,1,1.6534622135141228,0.09190612013454727,-0.6021737566273045,
798,1,3,0,31.0,0.0,0,8.6833,0,1,0.16241768271066476,-0.7501120497750567,-0.6021737566273045,
799,0,3,1,30.0,0.0,0,7.2292,0,0,0.07958187544380597,-0.8211073948057919,-0.6021737566273045,
800,0,3,0,30.0,1.0,0,24.15,0,1,0.07958187544380597,0.005038010734448137,0.8097652358856646,
801,0,2,1,34.0,0.0,0,13.0,0,1,0.4109251045112411,-0.5393524005802459,-0.6021737566273045,
802,1,2,0,31.0,1.0,0,26.25,0,1,0.16241768271066476,0.10756894021972692,0.8097652358856646,
803,1,1,1,11.0,1.0,0,65.6344,0,1,-1.4942984626265108,2.03048281603878,0.8097652358856646,
804,1,3,1,2.5,0.0,0,8.5167,0,0,-2.1984028243948104,-0.7582461701808888,-0.6021737566273045,
805,1,3,1,27.0,0.0,0,6.975,0,1,-0.16892554635677037,-0.8335185196987243,-0.6021737566273045,
806,0,3,1,31.0,0.0,0,7.775,0,1,0.16241768271066476,-0.7944591179900464,-0.6021737566273045,
807,0,1,1,39.0,0.0,0,0.0,0,1,0.825104140845535,-1.174067678346257,-0.6021737566273045,
808,0,3,0,18.0,0.0,0,7.775,0,1,-0.9144478117584993,-0.7944591179900464,-0.6021737566273045,
809,0,2,1,39.0,0.0,0,13.0,0,1,0.825104140845535,-0.5393524005802459,-0.6021737566273045,
810,1,1,0,33.0,1.0,0,53.1,0,1,0.3280892972443823,1.4185001100672192,0.8097652358856646,
811,0,3,1,26.0,0.0,0,7.8875,0,1,-0.2517613536236291,-0.7889663896247637,-0.6021737566273045,
812,0,3,1,39.0,0.0,0,24.15,0,1,0.825104140845535,0.005038010734448137,-0.6021737566273045,
813,0,2,1,35.0,0.0,0,10.5,0,1,0.49376091177809983,-0.6614130309198635,-0.6021737566273045,
814,0,3,0,6.0,2.5,0,31.275,0,1,-1.9084774989608047,0.35291080720235807,2.927673724655119,
815,0,3,1,30.5,0.0,0,8.05,0,1,0.12099977907723536,-0.7810324486526885,-0.6021737566273045,
816,0,1,1,28.0,0.0,0,0.0,0,1,-0.08608973908991159,-1.174067678346257,-0.6021737566273045,
817,0,3,0,23.0,0.0,0,7.925,0,1,-0.5002687754242054,-0.7871354801696694,-0.6021737566273045,
818,0,2,1,31.0,1.0,0,37.0042,0,0,0.16241768271066476,0.6326347125390527,0.8097652358856646,
819,0,3,1,43.0,0.0,0,6.45,0,1,1.15644736991297,-0.8591512520700438,-0.6021737566273045,
820,0,3,1,10.0,2.5,0,27.9,0,1,-1.5771342698933695,0.1881289562438744,2.927673724655119,
821,1,1,0,52.0,1.0,0,65.6344,0,1,1.901969635314699,2.03048281603878,0.8097652358856646,
822,1,3,1,27.0,0.0,0,8.6625,0,1,-0.16892554635677037,-0.7511275942194823,-0.6021737566273045,
823,0,1,1,38.0,0.0,0,0.0,0,1,0.7422683335786762,-1.174067678346257,-0.6021737566273045,
824,1,3,0,27.0,0.0,0,12.475,0,1,-0.16892554635677037,-0.5649851329515656,-0.6021737566273045,
825,0,3,1,2.5,2.5,0,39.6875,0,1,-2.1984028243948104,0.7636448282951711,2.927673724655119,
826,0,3,1,28.0,0.0,0,6.95,1,0,-0.08608973908991159,-0.8347391260021203,-0.6021737566273045,
827,0,3,1,28.0,0.0,0,56.4958,0,1,-0.08608973908991159,1.5842975054701287,-0.6021737566273045,
828,1,2,1,2.5,0.0,0,37.0042,0,0,-2.1984028243948104,0.6326347125390527,-0.6021737566273045,
829,1,3,1,28.0,0.0,0,7.75,1,0,-0.08608973908991159,-0.7956797242934427,-0.6021737566273045,
830,1,1,0,54.5,0.0,0,65.6344,0,1,2.109059153481846,2.03048281603878,-0.6021737566273045,
831,1,3,0,15.0,1.0,0,14.4542,0,0,-1.1629552335590756,-0.46835217312429717,0.8097652358856646,
832,1,2,1,2.5,1.0,0,18.75,0,1,-2.1984028243948104,-0.2586129507991256,0.8097652358856646,
833,0,3,1,28.0,0.0,0,7.2292,0,0,-0.08608973908991159,-0.8211073948057919,-0.6021737566273045,
834,0,3,1,23.0,0.0,0,7.8542,0,1,-0.5002687754242054,-0.7905922372208875,-0.6021737566273045,
835,0,3,1,18.0,0.0,0,8.3,0,1,-0.9144478117584993,-0.7688263856187268,-0.6021737566273045,
836,1,1,0,39.0,1.0,0,65.6344,0,0,0.825104140845535,2.03048281603878,0.8097652358856646,
837,0,3,1,21.0,0.0,0,8.6625,0,1,-0.665940389957923,-0.7511275942194823,-0.6021737566273045,
838,0,3,1,28.0,0.0,0,8.05,0,1,-0.08608973908991159,-0.7810324486526885,-0.6021737566273045,
839,1,3,1,32.0,0.0,0,56.4958,0,1,0.24525348997752353,1.5842975054701287,-0.6021737566273045,
840,1,1,1,28.0,0.0,0,29.7,0,0,-0.08608973908991159,0.27601261008839906,-0.6021737566273045,
841,0,3,1,20.0,0.0,0,7.925,0,1,-0.7487761972247818,-0.7871354801696694,-0.6021737566273045,
842,0,2,1,16.0,0.0,0,10.5,0,1,-1.080119426292217,-0.6614130309198635,-0.6021737566273045,
843,1,1,0,30.0,0.0,0,31.0,0,0,0.07958187544380597,0.3394841378650002,-0.6021737566273045,
844,0,3,1,34.5,0.0,0,6.4375,0,0,0.4523430081446705,-0.8597615552217419,-0.6021737566273045,
845,0,3,1,17.0,0.0,0,8.6625,0,1,-0.9972836190253581,-0.7511275942194823,-0.6021737566273045,
846,0,3,1,42.0,0.0,0,7.55,0,1,1.0736115626461114,-0.805444574720612,-0.6021737566273045,
847,0,3,1,28.0,2.5,0,65.6344,0,1,-0.08608973908991159,2.03048281603878,2.927673724655119,
848,0,3,1,35.0,0.0,0,7.8958,0,0,0.49376091177809983,-0.7885611483320362,-0.6021737566273045,
849,0,2,1,28.0,0.0,0,33.0,0,1,-0.08608973908991159,0.4371326421366942,-0.6021737566273045,
850,1,1,0,28.0,1.0,0,65.6344,0,0,-0.08608973908991159,2.03048281603878,0.8097652358856646,
851,0,3,1,4.0,2.5,0,31.275,0,1,-2.074149113494522,0.35291080720235807,2.927673724655119,
852,0,3,1,54.5,0.0,0,7.775,0,1,2.109059153481846,-0.7944591179900464,-0.6021737566273045,
853,0,3,0,9.0,1.0,0,15.2458,0,0,-1.6599700771602284,-0.42970289513356075,0.8097652358856646,
854,1,1,0,16.0,0.0,0,39.4,0,1,-1.080119426292217,0.749607855806115,-0.6021737566273045,
855,0,2,0,44.0,1.0,0,26.0,0,1,1.239283177179829,0.09536287718576517,0.8097652358856646,
856,1,3,0,18.0,0.0,0,9.35,0,1,-0.9144478117584993,-0.7175609208760875,-0.6021737566273045,
857,1,1,0,45.0,1.0,0,65.6344,0,1,1.3221189844466876,2.03048281603878,0.8097652358856646,
858,1,1,1,51.0,0.0,0,26.55,0,1,1.8191338280478402,0.12221621586048105,-0.6021737566273045,
859,1,3,0,24.0,0.0,0,19.2583,0,0,-0.4174329681573467,-0.23379558343847467,-0.6021737566273045,
860,0,3,1,28.0,0.0,0,7.2292,0,0,-0.08608973908991159,-0.8211073948057919,-0.6021737566273045,
861,0,3,1,41.0,2.0,0,14.1083,0,1,0.9907757553792526,-0.48524048193808667,2.2217042283986337,
862,0,2,1,21.0,1.0,0,11.5,0,1,-0.665940389957923,-0.6125887787840164,0.8097652358856646,
863,1,1,0,48.0,0.0,0,25.9292,0,1,1.570626406247264,0.09190612013454727,-0.6021737566273045,
864,0,3,0,28.0,2.5,0,65.6344,0,1,-0.08608973908991159,2.03048281603878,2.927673724655119,
865,0,2,1,24.0,0.0,0,13.0,0,1,-0.4174329681573467,-0.5393524005802459,-0.6021737566273045,
866,1,2,0,42.0,0.0,0,13.0,0,1,1.0736115626461114,-0.5393524005802459,-0.6021737566273045,
867,1,2,0,27.0,1.0,0,13.8583,0,0,-0.16892554635677037,-0.49744654497204843,0.8097652358856646,
868,0,1,1,31.0,0.0,0,50.4958,0,1,0.16241768271066476,1.2913519926550463,-0.6021737566273045,
869,0,3,1,28.0,0.0,0,9.5,0,1,-0.08608973908991159,-0.7102372830557104,-0.6021737566273045,
870,1,3,1,4.0,1.0,0,11.1333,0,1,-2.074149113494522,-0.6304926320422315,0.8097652358856646,
871,0,3,1,26.0,0.0,0,7.8958,0,1,-0.2517613536236291,-0.7885611483320362,-0.6021737566273045,
872,1,1,0,47.0,1.0,0,52.5542,0,1,1.4877905989804052,1.3918518332514738,0.8097652358856646,
873,0,1,1,33.0,0.0,0,5.0,0,1,0.3280892972443823,-0.9299464176670219,-0.6021737566273045,
874,0,3,1,47.0,0.0,0,9.0,0,1,1.4877905989804052,-0.734649409123634,-0.6021737566273045,
875,1,2,0,28.0,1.0,0,24.0,0,0,-0.08608973908991159,-0.002285627085928845,0.8097652358856646,
876,1,3,0,15.0,0.0,0,7.225,0,0,-1.1629552335590756,-0.8213124566647625,-0.6021737566273045,
877,0,3,1,20.0,0.0,0,9.8458,0,1,-0.7487761972247818,-0.6933538566671346,-0.6021737566273045,
878,0,3,1,19.0,0.0,0,7.8958,0,1,-0.8316120044916406,-0.7885611483320362,-0.6021737566273045,
879,0,3,1,28.0,0.0,0,7.8958,0,1,-0.08608973908991159,-0.7885611483320362,-0.6021737566273045,
880,1,1,0,54.5,0.0,0,65.6344,0,0,2.109059153481846,2.03048281603878,-0.6021737566273045,
881,1,2,0,25.0,0.0,0,26.0,0,1,-0.3345971608904879,0.09536287718576517,-0.6021737566273045,
882,0,3,1,33.0,0.0,0,7.8958,0,1,0.3280892972443823,-0.7885611483320362,-0.6021737566273045,
883,0,3,0,22.0,0.0,0,10.5167,0,1,-0.5831045826910642,-0.6605976659091948,-0.6021737566273045,
884,0,2,1,28.0,0.0,0,10.5,0,1,-0.08608973908991159,-0.6614130309198635,-0.6021737566273045,
885,0,3,1,25.0,0.0,0,7.05,0,1,-0.3345971608904879,-0.8298567007885356,-0.6021737566273045,
886,0,3,0,39.0,0.0,0,29.125,1,0,0.825104140845535,0.24793866511028706,-0.6021737566273045,
887,0,2,1,27.0,0.0,0,13.0,0,1,-0.16892554635677037,-0.5393524005802459,-0.6021737566273045,
888,1,1,0,19.0,0.0,0,30.0,0,1,-0.8316120044916406,0.2906598857291532,-0.6021737566273045,
889,0,3,0,28.0,1.0,0,23.45,0,1,-0.08608973908991159,-0.029138965760644734,0.8097652358856646,
890,1,1,1,26.0,0.0,0,30.0,0,0,-0.2517613536236291,0.2906598857291532,-0.6021737566273045,
891,0,3,1,32.0,0.0,0,7.75,1,0,0.24525348997752353,-0.7956797242934427,-0.6021737566273045,
